,0
400,268.3640236
401,256.1060726
402,220.6106592
403,238.3352812
404,366.7121
405,265.5636455
406,325.2570977
407,273.9531622
408,247.9290922
409,321.4486124
410,246.6121926
411,245.0171241
412,300.7389579
413,346.2450121
414,228.3215761
415,250.855773
416,310.2797985
417,259.3777816
418,245.4901581
419,306.5580932
420,340.9207039
421,340.0117132
422,229.936801
423,340.9306268
424,244.482726
425,248.0061164
426,319.6621423
427,261.8165531
428,298.4606984
429,268.8518365
430,262.5312435
431,272.6445098
432,280.2011919
433,339.8321627
434,391.5934508
435,390.3977717
436,255.222227
437,258.2362537
438,248.9029055
439,386.21679
440,328.7022317
441,304.2533357
442,323.6416682
443,220.888969
444,364.027514
445,266.4569175
446,315.8014049
447,364.4536766
448,351.4535944
449,335.3215764
450,331.6476453
451,247.8623461
452,326.3547469
453,291.0845163
454,233.1920891
455,260.9655634
456,364.8494035
457,323.215768
458,363.3166677
459,327.5289065
460,292.4526773
461,347.7920874
462,272.7399686
463,298.2698014
464,319.3791615
465,375.7028489
466,243.8320615
467,242.9327894
468,263.9803643
469,267.5260303
470,271.8567162
471,247.3210539
472,244.5811561
473,306.4088028
474,372.3491127
475,387.3095282
476,337.4965435
477,325.58557
478,288.6006756
479,254.8402253
480,205.8613003
481,328.2105409
482,250.1612478
483,340.2379439
484,336.0336108
485,254.4212157
486,256.3503308
487,240.954498
488,244.0216087
489,261.6897704
490,268.6013707
491,320.6454764
492,269.5462922
493,292.6501521
494,320.8526793
495,257.5564002
496,332.1555032
497,260.4589353
498,341.2604554
499,284.1252886
500,305.5769864
501,354.6614631
502,295.8956999
503,318.8120642
504,286.0530544
505,286.0272064
506,344.7618493
507,338.5817346
508,237.157058
509,246.7091984
510,220.6651218
511,350.5262443
512,242.9250074
513,255.637634
514,365.5769078
515,251.1610547
516,248.5584458
517,327.321787
518,319.8104696
519,311.1072434
520,327.3618916
521,228.5795062
522,244.4369743
523,260.6664306
524,355.1890889
525,345.4437837
526,302.1900119
527,279.1651243
528,342.2800644
529,245.4484175
530,245.8759492
531,337.5008999
532,343.4353733
533,233.9796126
534,283.228857
535,277.8364612
536,241.0989735
537,242.5565575
538,342.4952247
539,367.7578078
540,338.5422034
541,281.5018261
542,257.678992
543,328.2520169
544,364.0105391
545,317.9984876
546,318.8461279
547,252.7651401
548,254.9389793
549,345.983884
550,257.5611896
551,355.9829924
552,232.8994918
553,362.5770604
554,307.8103312
555,372.2771145
556,270.1504311
557,240.8648172
558,317.7413579
559,239.5000091
560,319.047303
561,322.7440443
562,330.1065846
563,365.7048993
564,338.7712599
565,294.8416953
566,308.605523
567,405.1929173
568,352.5285141
569,264.4528065
570,252.3941375
571,254.1808097
572,312.994472
573,223.1412332
574,355.2882618
575,229.7942949
576,248.3647646
577,361.9486912
578,270.318885
579,370.5702468
580,328.9088473
581,345.7012371
582,319.5071756
583,328.1605809
584,339.4469258
585,285.6973004
586,363.1096439
587,252.5475442
588,264.2874876
589,285.7226272
590,281.5805218
591,248.7809678
592,344.4015698
593,256.1336516
594,299.6335184
595,321.6568945
596,344.1932288
597,270.569732
598,359.870102
599,282.9278171
600,249.251832
601,339.2880027
602,357.7563496
603,244.2753064
604,341.9397158
605,245.4278543
606,249.1604609
607,249.0229155
608,381.563915
609,394.9797163
610,305.6247586
611,255.578298
612,332.1223727
613,302.4803774
614,325.1141628
615,245.7588228
616,213.8906428
617,341.8730253
618,354.4495525
619,265.5270913
620,237.434331
621,329.4054249
622,217.7197565
623,375.5204307
624,246.5394326
625,259.4587325
626,267.7891992
627,273.3213355
628,347.8677896
629,299.1445502
630,339.5866297
631,309.8365283
632,334.6235108
633,301.6916186
634,257.5963148
635,266.4715851
636,328.61782
637,279.4373644
638,248.7964772
639,376.6434032
640,319.6570512
641,360.7655986
642,264.9953323
643,202.3124924
644,273.633853
645,332.0431352
646,253.2041537
647,364.1211308
648,257.3425329
649,354.3902396
650,298.6630347
651,288.9987127
652,258.457765
653,278.5901077
654,284.2585561
655,336.8393593
656,300.8351387
657,235.7978853
658,349.7083817
659,249.5693939
660,363.7830482
661,356.7383125
662,323.8087348
663,388.7822568
664,249.8698882
665,353.705084
666,253.1784342
667,351.6025546
668,204.7302683
669,366.447941
670,287.4643982
671,365.0531679
672,369.3264721
673,372.8050932
674,231.3641348
675,329.8627671
676,321.8412784
677,354.1783867
678,288.6006756
679,253.7555371
680,323.8106978
681,257.0404803
682,347.6507542
683,382.7512332
684,285.2919465
685,357.6734883
686,335.604158
687,341.0988238
688,335.4383527
689,248.6752194
690,331.4048654
691,263.5923965
692,248.1300974
693,365.7595465
694,248.5573284
695,334.8522012
696,362.264583
697,299.8434337
698,308.4507617
699,351.6126011
700,290.2359505
701,327.2401232
702,245.903774
703,250.062715
704,233.4198782
705,244.6985363
706,258.5323667
707,332.8879373
708,317.4693213
709,312.3901798
710,320.368475
711,373.9769683
712,351.5985887
713,323.8194585
714,351.6305744
715,239.9469459
716,240.5576802
717,321.1763805
718,251.5192896
719,355.2180218
720,268.6372621
721,314.8105603
722,386.8349894
723,256.0240631
724,328.2192768
725,347.3217616
726,288.6006756
727,323.7149324
728,380.0700975
729,236.9294871
730,232.026146
731,312.1741682
732,331.2552178
733,351.1803449
734,374.5610202
735,351.2836256
736,271.3768409
737,353.4450271
738,229.3663911
739,341.3703873
740,359.4567792
741,350.125917
742,261.8244419
743,241.8912306
744,204.2019521
745,325.4364356
746,348.8065025
747,226.227138
748,338.5223447
749,356.7241091
750,275.2981206
751,245.9643718
752,241.2419403
753,317.7773421
754,243.8539306
755,244.8722455
756,261.321706
757,333.5485892
758,346.5662582
759,295.8443518
760,246.7578332
761,277.6283628
762,247.4347422
763,290.0306938
764,267.964264
765,346.7443912
766,343.0803762
767,248.0146209
768,308.9939282
769,231.2809371
770,288.6006756
771,289.7906577
772,304.5080259
773,338.6097704
774,276.3479406
775,315.3609525
776,277.7490699
777,306.4590487
778,373.1601838
779,226.318006
780,300.8353402
781,253.7802971
782,264.4764031
783,320.6834563
784,351.6150711
785,351.9548384
786,299.6191875
787,214.1902738
788,274.8242119
789,243.877992
790,345.094644
791,336.1752193
792,241.645449
793,376.2815515
794,302.9048224
795,242.9258639
796,216.5024537
797,228.1513581
798,247.4312951
799,285.6016307
800,335.0233074
801,218.4849963
802,298.7211548
803,327.7355335
804,251.8567058
805,366.2584422
806,272.6457829
807,252.6422511
808,248.2080143
809,269.5678626
810,329.5637338
811,346.4915746
812,363.2689845
813,303.4483098
814,319.3750205
815,349.0016953
816,309.8984565
817,316.2550607
818,232.0802995
819,337.8668399
820,262.4617481
821,436.8092992
822,249.1616766
823,366.1472563
824,349.8761178
825,241.1788734
826,298.6558259
827,269.5899278
828,238.8626619
829,301.9198973
830,322.6752096
831,344.7632599
832,345.9314664
833,351.1937991
834,350.0894782
835,338.7437283
836,234.4693182
837,269.1414151
838,230.2754181
839,351.5440505
840,332.2166873
841,316.5761411
842,238.5613611
843,331.3644438
844,334.2625946
845,323.6406282
846,394.3901774
847,302.6416511
848,337.8558197
849,239.6941164
850,345.7867363
851,347.1109332
852,247.0534343
853,271.4630042
854,259.5812318
855,242.7590332
856,334.0100654
857,363.1633802
858,327.9255705
859,336.5817956
860,370.9003372
861,345.7731794
862,274.6043147
863,229.7490186
864,359.1596589
865,347.8126129
866,267.0118543
867,310.6420864
868,284.1713481
869,304.9400191
870,308.9847632
871,347.1584781
872,402.6709719
873,341.8357245
874,262.2929629
875,337.7724172
876,310.7909197
877,230.0336118
878,318.6867192
879,348.5898041
880,290.1000837
881,343.6306358
882,279.6349529
883,336.7236066
884,232.9327749
885,337.4927047
886,318.9046441
887,289.3510165
888,272.6582279
889,245.6660552
890,384.5975946
891,333.7187669
892,285.6574428
893,297.1402103
894,271.4985844
895,318.3183689
896,342.109967
897,330.0178973
898,248.3527558
899,326.7771827
900,238.6540435
901,274.9966725
902,342.9154738
903,342.5000494
904,352.8042162
905,280.3135968
906,290.9703409
907,283.3435613
908,357.4360446
909,268.3184123
910,251.3667323
911,322.9384384
912,362.3685957
913,324.4128898
914,324.4033788
915,333.744704
916,344.5817045
917,340.8636175
918,244.6282717
919,363.5008389
920,309.5258458
921,257.1805383
922,338.2304011
923,241.3561012
924,334.6565711
925,302.4028064
926,324.6169859
927,331.782061
928,329.7039051
929,349.5656136
930,312.4886595
931,245.5052559
932,336.0594131
933,347.8653154
934,248.0328897
935,222.0921676
936,321.6204924
937,273.1313437
938,263.6333829
939,323.2217924
940,244.9609367
941,314.2345028
942,385.9565592
943,338.9234701
944,357.0929907
945,324.1990736
946,305.0072148
947,322.5368843
948,212.4372921
949,361.992011
950,328.617519
951,230.671743
952,359.9857576
953,238.7500912
954,262.3986274
955,241.2865625
956,252.9278874
957,327.5081439
958,322.1311964
959,232.3283263
960,269.9099652
961,324.8118428
962,245.1918046
963,343.0608481
964,308.1130829
965,273.5143423
966,335.4900023
967,271.0607968
968,314.3334693
969,329.3881787
970,305.8670055
971,350.9730073
972,288.6006756
973,253.259429
974,331.9218889
975,314.8014093
976,319.3149828
977,238.5087628
978,332.0964949
979,369.6865553
980,240.8450977
981,296.2105472
982,338.4336455
983,224.9549672
984,307.3317019
985,236.4369022
986,317.4082887
987,351.7280381
988,294.7618157
989,268.4186713
990,294.2071822
991,398.8928814
992,279.8314381
993,297.6457091
994,247.1254848
995,247.99629
996,301.5117246
997,232.8116076
998,320.9236474
999,352.8974315
1000,295.5148025
1001,267.7203546
1002,240.5464486
1003,223.4440957
1004,366.0347548
1005,290.0124239
1006,295.4381865
1007,338.8072137
1008,391.4214141
1009,307.6891301
1010,239.0965884
1011,239.0268966
1012,312.3144152
1013,333.3159491
1014,301.5297289
1015,270.6857018
1016,282.257932
1017,280.9227541
1018,241.1941333
1019,324.8105542
1020,328.9032034
1021,297.4699267
1022,264.5000529
1023,283.453393
1024,254.3630133
1025,246.6256461
1026,221.6163426
1027,218.5649242
1028,291.7708632
1029,284.6766837
1030,284.4653597
1031,219.4316316
1032,303.3525883
1033,291.1556749
1034,359.0089691
1035,300.1094169
1036,294.678106
1037,314.7851533
1038,261.6950152
1039,237.9806044
1040,199.4527275
1041,287.1582862
1042,353.075848
1043,326.5506734
1044,256.0990214
1045,252.8690997
1046,289.0577563
1047,301.132189
1048,248.7466056
1049,356.9768294
1050,372.7877692
1051,268.6523183
1052,351.6608723
1053,365.144218
1054,275.7750947
1055,248.2570357
1056,225.0960581
1057,365.4725611
1058,271.839093
1059,218.7177127
1060,256.2554702
1061,248.606591
1062,307.2453704
1063,282.2433137
1064,286.308529
1065,227.3618731
1066,307.7512444
1067,301.9669454
1068,396.8200545
1069,223.5196245
1070,356.989204
1071,296.6881074
1072,331.1750091
1073,267.7671117
1074,249.8925339
1075,353.4349179
1076,278.647359
1077,273.8643082
1078,336.6886701
1079,242.9733639
1080,291.0472615
1081,257.2322122
1082,323.9246038
1083,245.9884123
1084,362.5775465
1085,324.3475539
1086,320.0972706
1087,371.2243375
1088,338.355341
1089,242.2981088
1090,238.9532305
1091,277.9651689
1092,342.7341576
1093,413.2617376
1094,285.0092698
1095,289.8361025
1096,252.809392
1097,271.9219391
1098,294.8176349
1099,333.9296701
1100,260.8858509
1101,377.4407079
1102,333.4466507
1103,331.3845762
1104,341.4538054
1105,374.990661
1106,231.8887125
1107,294.4690685
1108,322.6892963
1109,193.9583515
1110,265.3192909
1111,339.0720124
1112,293.7690282
1113,260.7627139
1114,286.6353657
1115,337.7077224
1116,379.029598
1117,345.7481276
1118,318.1661614
1119,241.1204594
1120,333.0176422
1121,347.6629039
1122,250.4939826
1123,358.5751714
1124,332.3435057
1125,359.8502409
1126,320.6197434
1127,336.0977671
1128,302.3896334
1129,235.7724111
1130,332.0957431
1131,338.7287722
1132,301.0720514
1133,284.104428
1134,299.924973
1135,334.6037413
1136,330.5279081
1137,275.9879416
1138,367.7277442
1139,239.6784311
1140,337.3211296
1141,342.6979783
1142,314.5237744
1143,337.4379365
